ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc
153,-165.8,-61.8,-42.8,0.01,0.01,0.07,"[1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1.0,1,1.0,0.15424152212030076,0.8649324880638901,0.30369200985555767
172,-74.7,29.3,48.3,49.42,40.64,56.44,"[12, 5, 12, 5]","[7, 57, 7, 7, 7, 7, 7, 7, 7, 57, 24, 57, 7, 57, 57, 7, 7, 7, 57, 57, 31, 7, 57, 57, 7, 7, 31, 7, 57, 57, 7, 57, 31, 7, 31, 57, 7, 57, 7, 7, 24, 24, 7, 24, 57, 57, 7, 31, 31, 24, 24, 57, 24, 7, 7, 31, 7, 7, 57, 24, 7, 24, 24, 24]",2,2.0,4,3.2050078247261347,0.1281632644800808,4.484243628959481,0.2562219013480334
173,-78.1,25.9,44.9,35.4,28.65,46.98,"[15, 7, 15, 15]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 0, 0, 63, 63, 63, 0, 63, 63, 63, 63, 0, 62, 63, 15, 0, 62, 63, 62, 63, 62, 15, 62, 15, 0, 0, 63, 63, 62, 63, 63, 62, 62, 15, 63, 63, 62, 62, 63, 0, 0, 62, 15, 63, 0, 63, 63, 63, 62, 15, 0, 63, 62, 15, 15]",2,1.6,4,2.972423802612482,0.24626663784776914,6.8610083480056945,0.4922163032927874
174,-79.6,24.4,43.4,39.93,32.1,49.02,"[3, 8, 3, 8]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 6, 6, 6, 56, 4, 56, 56, 56, 6, 56, 56, 4, 6, 56, 56, 56, 56, 58, 56, 6, 56, 6, 6, 6, 58, 6, 56, 6, 4, 56, 56, 4, 56, 58, 58, 56, 58, 58, 58, 56, 56, 58, 56, 56, 58, 4, 58]",2,2.0,4,2.4236686390532545,0.27855995616171136,4.826010280046167,0.5561941573948888
175,-82.4,21.6,40.6,33.61,29.2,44.06,"[0, 0, 0, 8]","[56, 56, 56, 56, 56, 7, 56, 56, 56, 7, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 7, 56, 56, 56, 62, 56, 7, 7, 7, 54, 56, 56, 56, 62, 7, 7, 56, 56, 54, 7, 56, 56, 54, 62, 54, 7, 62, 56, 62, 54, 54, 56, 7, 7, 56, 56, 62, 62]",2,1.6,4,2.3405714285714287,0.5063057777407152,4.541677255959343,1.0063773515421968
176,-83.9,20.1,39.1,25.99,22.73,37.18,"[15, 4, 15, 4]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 51, 63, 63, 63, 63, 57, 63, 63, 63, 51, 63, 63, 63, 51, 63, 63, 51, 51, 63, 63, 63, 51, 61, 61, 63, 63, 61, 61, 61, 61, 57, 61, 63, 61, 51, 61, 63, 63, 51, 63, 61, 63, 63, 51, 63, 61, 51, 63]",2,2.0,4,2.14900314795383,0.7967377966323227,4.902827525915712,1.5728430033220229
177,-83.5,20.5,39.5,27.97,24.54,36.92,"[0, 8, 0, 8]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 56, 55, 55, 56, 55, 56, 55, 55, 56, 55, 55, 55, 56, 7, 55, 55, 55, 55, 56, 56, 56, 62, 7, 7, 55, 55, 55, 56, 55, 55, 62, 62, 62, 55, 55, 56, 56, 7, 55, 55, 55, 55, 55, 56, 55, 62, 7, 55, 56, 56, 62]",2,2.0,4,2.303712035995501,1.9988364099101559,4.957266758032256,3.7076235116565086
178,-87.0,17.0,36.0,23.51,20.73,31.91,"[3, 11, 3, 11]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 49, 55, 55, 55, 55, 55, 55, 55, 0, 32, 55, 49, 55, 55, 49, 49, 49, 55, 55, 49, 55, 49, 55, 49, 49, 49, 0, 32, 55, 32, 55, 55, 49, 0, 49, 32, 55, 49, 55, 32]",2,2.0,4,1.996101364522417,1.7048504101132125,8.472060739201662,3.3426923762081957
186,-151.9,-47.9,-28.9,0.23,0.18,1.6,"[4, 4, 4, 4]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,1.4165821779892847,3.8221262233360638,2.656574478633222
187,-155.6,-51.6,-32.6,0.13,0.13,0.97,"[9, 9, 9, 9]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,1.4123527519200594,4.358897328480645,2.6871673122232282
188,-156.7,-52.7,-33.7,0.1,0.1,0.77,"[9, 9, 9, 9]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,1.366714614615662,3.9667506954969163,2.584337030117645
189,-159.9,-55.9,-36.9,0.04,0.03,1.02,"[13, 13, 13, 13]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]",1,1.0,1,1.0,0.5392006450525715,3.4330578912577994,1.0653412824208628
193,-165.9,-61.9,-42.9,0.01,0.01,0.12,"[0, 0, 0, 0]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",1,1.0,1,1.0,0.21920989471444038,1.8715898296086537,0.43544320204577114
212,-76.5,27.5,46.5,38.7,31.37,46.9,"[15, 7, 9, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 6, 0, 0, 2, 0, 60, 2, 6, 0, 0, 0, 2, 0, 0, 6, 2, 0, 6, 6, 0, 60, 0, 0, 0, 0, 6, 0, 6, 2, 0, 6, 60, 0, 2, 6, 0, 0, 2, 0, 0, 60, 0, 60]",3,2.6666666666666665,4,2.183368869936034,0.14603424369332954,3.789766101330608,0.2918518886177838
213,-76.2,27.8,46.8,42.45,33.49,51.3,"[3, 5, 11, 3]","[7, 48, 7, 7, 48, 7, 7, 48, 48, 7, 7, 48, 48, 7, 7, 7, 48, 7, 48, 55, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 48, 7, 1, 7, 1, 55, 48, 7, 48, 7, 48, 7, 7, 55, 48, 48, 7, 7, 48, 55, 48, 1, 1, 55, 7, 1, 7, 48, 7, 7, 48, 55, 55, 48]",3,2.6666666666666665,4,2.6876640419947506,0.22910078220407204,5.872792685413561,0.45785331127533696
214,-78.5,25.5,44.5,32.63,27.22,41.84,"[15, 4, 15, 13]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 40, 63, 40, 57, 63, 57, 57, 40, 63, 15, 15, 15, 57, 63, 63, 63, 57, 63, 40, 63, 57, 40, 63, 15, 15, 15, 57, 57, 40, 63, 63, 40, 57, 63, 63, 57, 15, 40, 15, 63, 57, 15, 63, 40, 63, 63, 63, 63]",3,2.6666666666666665,4,2.716180371352785,0.8547668101844892,6.738433233537004,1.695943533047032
215,-79.4,24.6,43.6,29.59,25.11,37.89,"[0, 11, 0, 11]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 54, 56, 56, 56, 56, 6, 56, 56, 56, 6, 6, 6, 6, 56, 54, 60, 56, 60, 60, 56, 6, 56, 6, 56, 54, 56, 54, 56, 6, 56, 6, 56, 6, 60, 54, 56, 54, 6, 56, 56, 56, 6, 6, 54, 6, 54]",2,2.0,4,2.3813953488372093,0.9472193809409218,9.800590760797483,1.8856522280698067
216,-82.0,22.0,41.0,28.17,24.2,40.01,"[12, 4, 12, 12]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 62, 56, 48, 56, 56, 56, 56, 48, 48, 56, 56, 62, 56, 48, 58, 56, 56, 56, 56, 56, 48, 62, 56, 48, 56, 56, 48, 48, 48, 56, 62, 58, 48, 58, 58, 62, 56, 58, 56, 56, 56, 58, 62, 62, 56, 58]",2,1.6,4,2.278086763070078,1.3251314002258872,3.937533984415705,2.5118344326149966
217,-83.5,20.5,39.5,26.49,24.22,31.41,"[15, 4, 15, 4]","[48, 48, 48, 48, 48, 0, 48, 0, 0, 48, 48, 48, 48, 48, 0, 48, 0, 0, 48, 0, 48, 54, 48, 0, 48, 0, 0, 54, 0, 58, 0, 48, 58, 58, 48, 48, 48, 48, 48, 0, 0, 0, 0, 54, 0, 0, 58, 58, 0, 0, 0, 48, 48, 48, 0, 48, 48, 54, 0, 54, 48, 0, 58, 48]",2,2.0,4,2.7713125845737485,2.1001845974297195,5.275570602772875,3.902501559409771
218,-85.8,18.2,37.2,25.46,23.12,32.3,"[12, 4, 12, 4]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 0, 0, 55, 0, 55, 55, 39, 55, 7, 0, 7, 55, 0, 55, 55, 7, 55, 0, 0, 0, 39, 55, 39, 7, 55, 7, 0, 0, 0, 39, 55, 0, 55, 39, 39, 0, 39, 7, 39]",2,2.0,4,2.5006105006105006,2.1965294490075724,5.930182585575658,4.119548085167002
226,-155.4,-51.4,-32.4,0.12,0.07,1.07,"[8, 8, 8, 8]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,1.704362890470828,4.636976471453561,3.1994480483402366
227,-155.0,-51.0,-32.0,0.13,0.08,1.48,"[5, 5, 5, 5]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]",1,1.0,1,1.0,1.496903186093564,4.785451868254649,2.8572817403938053
228,-155.2,-51.2,-32.2,0.12,0.06,0.68,"[8, 8, 8, 8]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,1.6267402103642608,3.682352399577093,2.9760182439033103
229,-128.2,-24.2,-5.2,5.58,5.73,9.49,"[0, 0, 0, 0]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]",1,1.0,1,1.0,9.432928580803964,4.64651784277038,8.336523269542017
230,-130.2,-26.2,-7.2,4.83,5.02,9.14,"[4, 4, 4, 4]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",1,1.0,1,1.0,10.488256129495884,7.4055445878764745,12.099058927600097
231,-129.6,-25.6,-6.6,5.0,5.29,9.48,"[0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,6.394942977207416,4.4468179565657975,7.301815686666941
232,-154.9,-50.9,-31.9,0.15,0.14,1.43,"[0, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,0.1327240521788173,1.2901628924794735,0.2640545327212846
233,-131.4,-27.4,-8.4,4.45,4.16,10.51,"[1, 1, 1, 1]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56]",1,1.0,1,1.0,0.15620378889875802,1.6397764182105874,0.31099970976571684
234,-149.3,-45.3,-26.3,0.51,0.49,2.82,"[4, 4, 4, 4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,1.5786270410274328,8.01398523738264,3.097725976030424
235,-108.6,-4.6,14.4,15.78,14.01,20.48,"[12, 12, 4, 4]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 41, 41, 41, 41, 41, 47, 47, 41, 41, 41, 47, 41, 41, 47, 47, 47, 47, 41, 41, 41, 41, 47, 47, 47, 47, 41, 41, 41, 47, 41, 41, 47, 47, 47, 41, 41, 47, 41, 41, 41, 47, 47, 47, 41, 41, 41, 41, 41, 47, 47, 47, 41, 41]",2,2.0,2,1.9980487804878049,4.1878643202891155,7.339338475571666,7.2747479420262415
236,-109.9,-5.9,13.1,15.32,12.55,22.42,"[0, 0, 9, 11]","[40, 40, 40, 40, 40, 40, 40, 40, 33, 33, 33, 40, 40, 40, 33, 33, 33, 33, 40, 40, 40, 33, 33, 33, 33, 33, 40, 40, 40, 33, 33, 33, 33, 33, 40, 40, 40, 33, 33, 33, 33, 33, 33, 40, 40, 40, 33, 33, 33, 33, 33, 40, 40, 40, 33, 33, 33, 33, 33, 40, 40, 40, 33, 33]",3,2.6666666666666665,2,1.9825750242013553,4.135188632329142,7.626962994837267,7.270511969439135
237,-109.8,-5.8,13.2,19.89,20.1,32.19,"[0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 24, 40, 40, 40, 40, 40, 40, 40, 24, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",1,1.0,2,1.0644490644490645,1.0637375043097435,5.100857973814629,2.082670021673459
238,-111.3,-7.3,11.7,21.23,19.56,31.34,"[15, 4, 4, 4]","[40, 40, 40, 40, 40, 40, 24, 24, 24, 40, 40, 40, 40, 40, 24, 24, 24, 40, 40, 40, 40, 40, 40, 24, 24, 40, 40, 40, 40, 40, 40, 24, 24, 40, 40, 40, 40, 40, 40, 24, 24, 24, 40, 40, 40, 40, 40, 24, 24, 24, 40, 40, 40, 40, 40, 24, 24, 24, 40, 40, 40, 40, 40, 24]",2,1.6,2,1.7534246575342465,2.09220128209912,7.043370791643357,4.011177815844994
239,-113.9,-9.9,9.1,13.42,11.7,18.13,"[0, 0, 8, 8]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 41, 41, 41, 41, 41, 47, 47, 47, 41, 41, 41, 41, 41, 47, 47, 47, 47, 47, 41, 41, 41, 47, 47, 47, 47, 41, 41, 41, 41, 47, 47, 47, 47, 47, 41, 41, 41, 41, 47, 47, 47, 47, 41, 41, 41, 41, 41, 47, 41, 47, 47, 41, 41]",2,2.0,2,1.9825750242013553,4.006783493253581,8.967374994766555,7.316430927099856
240,-115.4,-11.4,7.6,12.65,9.85,18.18,"[3, 3, 3, 8]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 33, 33, 33, 33, 39, 39, 39, 33, 33, 33, 33, 33, 39, 39, 39, 39, 33, 33, 33, 33, 39, 39, 39, 39, 33, 33, 33, 39, 39, 39, 39, 39, 33, 33, 33, 33, 39, 39, 39, 39, 39, 33, 33, 33, 39, 39, 39, 39, 33, 33, 33, 33]",2,1.6,2,1.9523355576739752,5.118246688309088,10.730110060739403,9.239225733050018
248,-72.4,31.6,50.6,61.96,50.26,64.65,"[3, 5, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 16, 16, 0, 0, 0, 0, 6, 0, 48, 16, 6, 0, 16, 16, 6, 16, 16, 6, 48, 16, 6, 48, 6, 0, 48, 48, 48, 48, 0, 48, 16, 0, 6]",2,2.0,4,2.362168396770473,0.3441180474696829,10.5285937835904,0.6878687840293548
249,-72.5,31.5,50.5,65.33,51.96,66.11,"[15, 4, 4, 15]","[8, 56, 8, 56, 8, 56, 8, 56, 8, 8, 8, 8, 8, 8, 8, 8, 56, 56, 8, 56, 8, 6, 8, 8, 10, 6, 8, 10, 6, 56, 10, 8, 8, 10, 56, 56, 6, 8, 10, 10, 8, 56, 56, 10, 10, 8, 6, 8, 56, 10, 6, 8, 10, 56, 56, 10, 10, 56, 6, 8, 56, 8, 6, 56]",2,2.0,4,3.390728476821192,0.48738106162904477,13.413031645973755,0.9741192546037888
250,-73.3,30.7,49.7,67.45,49.43,62.43,"[3, 8, 1, 8]","[7, 56, 7, 56, 7, 56, 56, 8, 8, 7, 7, 7, 7, 8, 7, 56, 56, 7, 7, 8, 56, 8, 7, 8, 8, 8, 56, 7, 56, 8, 8, 6, 6, 7, 7, 7, 56, 56, 7, 7, 7, 56, 56, 8, 8, 8, 8, 56, 6, 7, 7, 8, 6, 8, 6, 8, 7, 8, 7, 7, 56, 8, 6, 7]",3,2.6666666666666665,4,3.4190317195325544,0.20960847933208718,5.1917272945413915,0.4188757089778851
251,-74.5,29.5,48.5,63.65,50.12,59.09,"[0, 8, 0, 8]","[15, 63, 15, 15, 15, 15, 63, 63, 63, 63, 63, 63, 63, 63, 15, 15, 63, 63, 15, 63, 63, 15, 31, 15, 63, 63, 63, 31, 63, 15, 47, 63, 47, 47, 63, 15, 63, 63, 63, 31, 63, 15, 63, 47, 31, 15, 31, 15, 31, 63, 31, 63, 31, 47, 15, 63, 15, 15, 15, 47, 31, 47, 47, 63]",2,2.0,4,3.1751937984496124,0.22264425350028527,5.790454819350757,0.4449597099671654
252,-74.3,29.7,48.7,50.15,38.96,54.67,"[12, 5, 12, 7]","[15, 56, 56, 56, 15, 15, 56, 15, 56, 15, 15, 56, 15, 56, 15, 15, 15, 15, 15, 15, 56, 56, 56, 56, 15, 15, 62, 56, 31, 31, 56, 31, 56, 56, 56, 62, 15, 31, 56, 62, 56, 62, 15, 15, 56, 62, 15, 15, 62, 31, 31, 56, 56, 15, 56, 62, 62, 31, 56, 62, 15, 31, 31, 56]",3,2.6666666666666665,4,3.351882160392799,0.205407686338392,5.50320743175805,0.41052950515667197
253,-76.0,28.0,47.0,39.5,32.36,46.03,"[15, 7, 15, 15]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 8, 8, 56, 62, 62, 62, 56, 62, 2, 2, 56, 8, 2, 2, 8, 56, 56, 62, 62, 56, 56, 56, 56, 62, 8, 62, 2, 62, 62, 56, 8, 56, 8, 56, 2, 8, 62, 62, 62, 2, 2, 8, 62, 2, 2, 62]",2,1.6,4,3.1362940275650844,0.2020762395599965,5.784987510389859,0.40390613415763715
254,-75.9,28.1,47.1,34.7,28.14,43.12,"[3, 8, 8, 3]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 6, 6, 56, 56, 6, 56, 15, 15, 15, 56, 6, 56, 6, 56, 56, 56, 6, 2, 15, 15, 15, 15, 2, 56, 2, 6, 6, 6, 56, 56, 56, 2, 2, 56, 6, 15, 2, 2, 15, 15, 2, 6, 6, 6, 6, 56]",2,2.0,4,2.959537572254335,1.3277919676161092,7.907537205087667,2.618919888127811
255,-78.6,25.4,44.4,40.11,30.99,48.67,"[15, 7, 15, 15]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 15, 63, 63, 15, 63, 63, 63, 31, 57, 15, 15, 63, 63, 63, 57, 63, 31, 57, 15, 63, 63, 15, 63, 63, 15, 15, 63, 63, 57, 63, 63, 63, 57, 31, 63, 57, 63, 31, 57, 57, 31, 15, 31, 15, 63]",2,1.6,4,2.2755555555555556,2.4030137829013647,4.298846293204307,4.19509231115303
256,-80.3,23.7,42.7,26.11,23.04,31.69,"[15, 15, 15, 15]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 0, 48, 48, 0, 48, 0, 0, 6, 6, 0, 6, 54, 0, 0, 48, 0, 6, 0, 48, 6, 48, 6, 6, 0, 54, 54, 6, 48, 48, 48, 54, 54, 6, 0, 48, 54, 6, 6, 48, 54, 0, 48, 48, 54, 48, 0, 48, 0, 54, 0, 54, 54]",1,1.0,4,3.4247491638795986,2.233500333729268,8.140184153441437,4.307788714088098
257,-82.3,21.7,40.7,29.58,25.43,37.57,"[11, 0, 0, 11]","[55, 55, 55, 16, 16, 16, 16, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 16, 55, 16, 32, 55, 55, 55, 32, 32, 55, 55, 16, 7, 16, 55, 7, 16, 55, 55, 32, 55, 16, 55, 55, 55, 7, 55, 16, 16, 16, 55, 55, 16, 55, 32, 16, 16, 16, 55, 55]",2,2.0,4,2.2212581344902387,5.1858699908810175,4.550024974857194,6.840380935203068
258,-88.0,16.0,35.0,24.85,22.64,31.26,"[11, 0, 0, 11]","[55, 55, 55, 55, 55, 23, 23, 23, 55, 55, 55, 55, 23, 23, 23, 23, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 23, 23, 55, 55, 55, 55, 7, 39, 55, 23, 55, 7, 55, 55, 23, 23, 55, 55, 39, 55, 55, 55, 23, 23, 55, 55, 23, 55, 55, 55, 7, 7, 23, 55, 39, 55, 23, 39]",2,2.0,4,2.223669923995657,7.66564219702097,2.9967398514899535,5.582090958274774
266,-153.5,-49.5,-30.5,0.11,0.1,0.81,"[9, 9, 9, 9]","[24, 24, 24, 24, 24, 30, 24, 24, 30, 24, 24, 24, 24, 30, 24, 24, 30, 24, 24, 24, 24, 30, 30, 24, 30, 24, 24, 24, 24, 24, 30, 24, 30, 24, 24, 24, 24, 24, 30, 24, 30, 30, 24, 24, 24, 24, 30, 30, 24, 30, 24, 24, 24, 24, 30, 30, 24, 30, 30, 24, 24, 24, 24, 30]",1,1.0,2,1.7534246575342465,1.5343746344254736,4.283325557672921,2.8889824565065285
267,-152.4,-48.4,-29.4,0.15,0.11,1.84,"[4, 4, 4, 4]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,1.2885887973120855,4.101376773761454,2.458682439122705
268,-152.2,-48.2,-29.2,0.2,0.12,1.97,"[1, 1, 1, 1]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,1.5771281236772605,3.0819385329511055,2.807951726976679
269,-132.0,-28.0,-9.0,4.38,3.98,7.55,"[5, 5, 5, 5]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 32, 32, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]",1,1.0,2,1.0644490644490645,5.7572422839075905,3.310772735848019,5.740105075791511
